latn_norm,puj,han
sien2,sién,獮
sien2,sién,灑
sien2,sién,哂
sien2,sién,吲
sien3,sièn,霰
sien3,sièn,䨘
sien3,sièn,扇
sien3,sièn,傓
sien3,sièn,先
sien3,sièn,綻
sien3,sièn,線
sien3,sièn,綫
sien3,sièn,信
sien3,sièn,搧
sien3,sièn,煽
sien3,sièn,𥔱
sien3,sièn,謆
sien3,sièn,騸
sien5,siên,嬋
sien5,siên,嬗
sien5,siên,禪
sien5,siên,蟬
sien5,siên,儃
sien5,siên,澶
sien5,siên,單
sien5,siên,单
sien5,siên,単
sien6,siẽn,禪
sien6,siẽn,單
sien6,siẽn,单
sien6,siẽn,䆄
sien6,siẽn,膳
sien6,siẽn,饍
sien6,siẽn,燀
sien6,siẽn,僐
sien6,siẽn,墡
sien6,siẽn,磰
sien6,siẽn,擅
sien6,siẽn,䄠
sien6,siẽn,墠
sien6,siẽn,善
sien6,siẽn,繕
sien6,siẽn,蟮
sien6,siẽn,蟺
sien6,siẽn,鱔
sien6,siẽn,鱓
sien6,siẽn,䱇
sien6,siẽn,腎
sien6,siẽn,単
sienn1,sieⁿ,廂
sienn1,sieⁿ,箱
sienn1,sieⁿ,鑲
sienn1,sieⁿ,商
sienn1,sieⁿ,傷
sienn2,siéⁿ,賞
sienn2,siéⁿ,𩞧
sienn2,siéⁿ,鮝
sienn2,siéⁿ,鯗
sienn3,sièⁿ,像
sienn3,sièⁿ,相
sienn4,sieⁿ,箱
sienn5,siêⁿ,嘗
sienn5,siêⁿ,甞
sienn5,siêⁿ,償
sienn5,siêⁿ,常
sienn6,siẽⁿ,想
sienn6,siẽⁿ,尙
sienn7,siēⁿ,尚
siet4,siet,靾
siet4,siet,契
siet4,siet,僁
siet4,siet,伳
siet4,siet,㒊
siet4,siet,疶
siet4,siet,薛
siet4,siet,揳
siet4,siet,紲
siet4,siet,緤
siet4,siet,媟
siet4,siet,褻
siet4,siet,𣊓
siet4,siet,跬
siet4,siet,㨹
siet4,siet,雪
siet4,siet,𨇨
siet4,siet,設
siet4,siet,蔎
siet8,sie̍t,石
siet8,sie̍t,祏
siet8,sie̍t,舌
siet8,sie̍t,絏
siet8,sie̍t,燮
siet8,sie̍t,𢗗
siet8,sie̍t,𢶅
sih4,sih,薛
sih4,sih,賉
sih8,si̍h,𧵳
sih8,si̍h,蝕
sim1,sim,森
sim1,sim,葠
sim1,sim,蔘
sim1,sim,㾕
sim1,sim,槮
sim1,sim,心
sim1,sim,忄
sim1,sim,𨊳
sim1,sim,罧
sim2,sím,淰
sim2,sím,葚
sim2,sím,沈
sim2,sím,審
sim2,sím,嬸
sim2,sím,瀋
sim2,sím,諗
sim2,sím,訠
sim2,sím,伈
sim2,sím,黮
sim2,sím,沉
sim2,sím,㴴
sim5,sîm,愖
sim5,sîm,煁
sim5,sîm,諶
sim5,sîm,訦
sim5,sîm,忱
sim5,sîm,𢗐
sim6,sĩm,甚
sim6,sĩm,侺
sin1,sin,娠
sin1,sin,㛛
sin1,sin,先
sin1,sin,信
sin1,sin,辛
sin1,sin,莘
sin1,sin,新
sin1,sin,姺
sin1,sin,觪
sin1,sin,騂
sin1,sin,㑗
sin1,sin,身
sin1,sin,申
sin1,sin,伸
sin1,sin,呻
sin1,sin,柛
sin1,sin,紳
sin1,sin,訷
sin1,sin,侁
sin1,sin,駪
sin1,sin,詵
sin1,sin,籸
sin1,sin,甡
sin2,sín,矧
sin2,sín,慎
sin2,sín,祳
sin2,sín,脤
sin3,sìn,信
sin3,sìn,蜃
sin3,sìn,顖
sin3,sìn,囟
sin3,sìn,䪿
sin3,sìn,汛
sin3,sìn,訊
sin3,sìn,迅
sin3,sìn,奞
sin5,sîn,澠
sin5,sîn,承
sin5,sîn,盛
sin5,sîn,辰
sin5,sîn,宸
sin5,sîn,敐
sin5,sîn,晨
sin5,sîn,麎
sin5,sîn,神
sin5,sîn,憴
sin5,sîn,繩
sin5,sîn,蠅
sin7,sīn,賸
sin7,sīn,剩
sinn3,sìⁿ,扇
sinn3,sìⁿ,傓
sip4,sip,㗩
sip4,sip,汁
sip4,sip,隰
sip4,sip,濕
sip4,sip,溼
sip8,si̍p,熠
sip8,si̍p,習
sip8,si̍p,㗩
sip8,si̍p,㠄
sip8,si̍p,慴
sip8,si̍p,槢
sip8,si̍p,霫
sip8,si̍p,十
sip8,si̍p,什
sip8,si̍p,拾
sip8,si̍p,𨙩
sit4,sit,㨁
sit4,sit,失
sit4,sit,室
sit4,sit,𩋡
sit8,si̍t,食
sit8,si̍t,射
sit8,si̍t,殖
sit8,si̍t,埴
sit8,si̍t,湜
sit8,si̍t,翅
sit8,si̍t,翄
sit8,si̍t,實
sit8,si̍t,寔
siu1,siu,餿
siu1,siu,羞
siu1,siu,饈
siu1,siu,𦟤
siu1,siu,䐰
siu1,siu,修
siu1,siu,脩
siu1,siu,收
siu1,siu,収
siu1,siu,㧃
siu1,siu,䗏
siu1,siu,梳
siu2,siú,帚
siu2,siú,箒
siu2,siú,手
siu2,siú,𠬶
siu2,siú,滫
siu2,siú,守
siu2,siú,首
siu2,siú,艏
siu2,siú,黍
siu3,siù,琇
siu3,siù,褎
siu3,siù,守
siu3,siù,秀
siu3,siù,銹
siu3,siù,鏥
siu3,siù,鏽
siu3,siù,繡
siu3,siù,綉
siu3,siù,岫
siu3,siù,袖
siu3,siù,宿
siu3,siù,狩
siu3,siù,獸
siu5,siû,湭
siu5,siû,泅
siu6,siũ,售
siu6,siũ,受
siu6,siũ,授
siu6,siũ,綬
siu7,siū,壽
sng1,sng,喪
sng1,sng,桑
sng1,sng,霜
sng1,sng,孀
sng1,sng,礵
sng1,sng,驦
sng1,sng,鸘
sng1,sng,痠
sng1,sng,酸
sng1,sng,孫
sng2,sńg,耍
sng3,sǹg,算
sng3,sǹg,筭
sng3,sǹg,蒜
so1,so,挲
so1,so,挱
so1,so,傞
so1,so,綀
so1,so,桫
so1,so,唆
so1,so,㛖
so1,so,梭
so1,so,疏
so1,so,疎
so1,so,蔬
so1,so,搓
so2,só,嫂
so2,só,㛮
so2,só,瑣
so2,só,鎖
so2,só,所
so2,só,惢
so3,sò,疏
so3,sò,疎
soh4,soh,雪
soh4,soh,鎍
soh4,soh,索
soh4,soh,䌇
soh4,soh,𡩡
soi1,soi,樨
soi1,soi,嘶
soi2,sói,洒
soi2,sói,洗
soi2,sói,灑
soi3,sòi,細
soi3,sòi,小
soi7,sōi,篲
soinn1,soiⁿ,先
sok4,sok,叔
sok4,sok,粟
sok4,sok,莤
sok4,sok,嘯
sok4,sok,歗
sok4,sok,𠲿
sok4,sok,嗽
sok4,sok,瘶
sok4,sok,摵
sok4,sok,俶
sok4,sok,倐
sok4,sok,倏
sok4,sok,儵
sok4,sok,橚
sok4,sok,數
sok4,sok,宿
sok4,sok,鎍
sok4,sok,索
sok4,sok,䌇
sok4,sok,寂
sok4,sok,𡧯
sok4,sok,𠴫
sok4,sok,𤶬
sok4,sok,淑
sok4,sok,菽
sok4,sok,束
sok4,sok,縮
sok4,sok,𢱢
sok4,sok,𡩡
sok4,sok,捒
sok4,sok,蹜
sok4,sok,嗖
sok4,sok,涑
sok4,sok,速
sok4,sok,㑛
sok4,sok,梀
sok4,sok,觫
sok4,sok,餗
sok4,sok,樕
sok4,sok,簌
sok4,sok,蔌
sok4,sok,遬
sok4,sok,蓿
sok4,sok,憟
sok4,sok,肅
sok4,sok,㩋
sok4,sok,䎘
sok4,sok,驌
sok4,sok,鷫
sok4,sok,夙
sok4,sok,㑉
sok4,sok,洬
sok4,sok,謖
sok8,so̍k,熟
sok8,so̍k,續
sok8,so̍k,孰
sok8,so̍k,塾
sok8,so̍k,贖
sok8,so̍k,屬
sok8,so̍k,属
sok8,so̍k,𡱆
sok8,so̍k,襩
sok8,so̍k,鸀
sok8,so̍k,俗
sok8,so̍k,藚
song1,song,雙
song1,song,双
song1,song,鬆
song1,song,駥
song1,song,瀧
song1,song,凇
song1,song,嵩
song1,song,崧
song1,song,憽
song1,song,䯷
song2,sóng,捒
song2,sóng,爽
song2,sóng,悚
song2,sóng,𢥠
song2,sóng,竦
song2,sóng,聳
song2,sóng,蓯
song2,sóng,㩳
song3,sòng,宋
song3,sòng,送
song3,sòng,凇
song5,sông,松
song5,sông,淞
song5,sông,戎
song5,sông,鳥
song5,sông,𪁿
song6,sõng,頌
song6,sõng,訟
song6,sõng,誦
sou1,sou,蒐
sou1,sou,溲
sou1,sou,䗏
sou1,sou,鎪
sou1,sou,酥
sou1,sou,穌
sou1,sou,甦
sou1,sou,㢝
sou1,sou,𢸫
sou1,sou,櫯
sou1,sou,蘇
sou2,sóu,溲
sou2,sóu,叟
sou2,sóu,嗾
sou2,sóu,傁
sou2,sóu,叜
sou2,sóu,瞍
sou2,sóu,𥈟
sou2,sóu,擻
sou2,sóu,籔
sou2,sóu,藪
sou2,sóu,棷
sou3,sòu,嗽
sou3,sòu,瘶
sou3,sòu,瘦
sou3,sòu,漱
sou3,sòu,素
su1,su,湏
su1,su,𥳓
su1,su,酥
su1,su,穌
su1,su,甦
su1,su,櫯
su1,su,蘇
su1,su,胥
su1,su,糈
su1,su,須
su1,su,鬚
su1,su,𢄼
su1,su,需
su1,su,繻
su1,su,鑐
su1,su,濡
su1,su,書
su1,su,毺
su1,su,毹
su1,su,輸
su1,su,鄃
su1,su,紓
su1,su,舒
su1,su,瑹
su1,su,㢝
su1,su,𤼀
su1,su,渝
su2,sú,黍
su2,sú,渚
su2,sú,陼
su2,sú,楮
su2,sú,褚
su2,sú,湑
su2,sú,諝
su2,sú,緒
su2,sú,抒
su2,sú,暑
su2,sú,署
su2,sú,𧑓
su2,sú,鼠
su2,sú,癙
su2,sú,墅
su3,sù,柘
su3,sù,馽
su3,sù,數
su3,sù,𡂡
su3,sù,素
su3,sù,絮
su3,sù,曙
su3,sù,恕
su3,sù,庶
su3,sù,戍
su3,sù,傃
su3,sù,嗉
su3,sù,膆
su3,sù,愫
su3,sù,䛾
su3,sù,𩝥
su3,sù,訴
su3,sù,愬
su3,sù,塑
su3,sù,塐
su3,sù,遡
su3,sù,泝
su3,sù,㴑
su3,sù,溯
su5,sû,蜍
su5,sû,蠩
su5,sû,殊
su5,sû,殳
su5,sû,杸
su6,sũ,樹
su6,sũ,緒
su6,sũ,署
su6,sũ,翥
su6,sũ,䬡
su6,sũ,澍
su6,sũ,鱮
su6,sũ,藇
su6,sũ,𨣦
su6,sũ,叙
su6,sũ,敘
su6,sũ,漵
su6,sũ,㘧
su6,sũ,序
su6,sũ,竪
su6,sũ,豎
su6,sũ,侸
su6,sũ,裋
sua1,sua,砂
sua1,sua,沙
sua1,sua,鯊
sua1,sua,粆
sua1,sua,魦
sua1,sua,㸺
sua1,sua,痧
sua2,súa,徙
sua2,súa,耍
sua2,súa,傻
sua3,sùa,𠚺
suah4,suah,殺
suah4,suah,煞
suah4,suah,宿
suah4,suah,刷
suak4,suak,𠲿
suak4,suak,欶
suak4,suak,箾
suak4,suak,數
suak4,suak,揱
suak4,suak,嗍
suak4,suak,朔
suak4,suak,搠
suak4,suak,槊
suak4,suak,鎙
suak4,suak,矟
suan1,suan,晅
suan1,suan,烜
suan1,suan,萱
suan1,suan,藼
suan1,suan,諠
suan1,suan,愋
suan1,suan,諼
suan1,suan,咺
suan1,suan,亘
suan1,suan,痠
suan1,suan,酸
suan1,suan,宣
suan1,suan,揎
suan1,suan,瑄
suan1,suan,喧
suan1,suan,朘
suan1,suan,閂
suan1,suan,𣟴
suan1,suan,狻
suan1,suan,䝜
suan1,suan,𩆑
suan1,suan,皴
suan2,suán,譔
suan2,suán,饌
suan2,suán,䉵
suan2,suán,選
suan3,suàn,算
suan3,suàn,筭
suan3,suàn,蒜
suan3,suàn,旋
suan3,suàn,選
suan3,suàn,𤩄
suan3,suàn,縼
suan3,suàn,鏇
suan3,suàn,𩘶
suan3,suàn,𦌔
suan3,suàn,㔯
suan3,suàn,涮
suan3,suàn,𨏉
suan3,suàn,𤅲
suan3,suàn,匴
suan3,suàn,𥲻
suan3,suàn,篹
suan5,suân,還
suan5,suân,还
suan5,suân,旋
suan5,suân,漩
suan5,suân,璇
suan5,suân,𧐗
suan5,suân,璿
suang1,suang,桑
suang1,suang,霜
suang1,suang,孀
suang1,suang,驦
suang1,suang,鸘
suang1,suang,鷞
suang2,suáng,爽
suang2,suáng,鷞
suang2,suáng,傸
suang2,suáng,磢
suang2,suáng,嗓
suang2,suáng,搡
suang2,suáng,𤸯
suang2,suáng,磉
suang2,suáng,顙
suang2,suáng,𦄍
suann1,suaⁿ,山
suann2,súaⁿ,產
suann2,súaⁿ,散
suann3,sùaⁿ,傘
suann3,sùaⁿ,散
suann3,sùaⁿ,汕
suann3,sùaⁿ,疝
suann3,sùaⁿ,線
suann3,sùaⁿ,綫
suann3,sùaⁿ,繖
suat4,suat,涮
suat4,suat,𠞯
suat4,suat,㕞
suat4,suat,唰
suat4,suat,説
suat4,suat,𠻜
suat4,suat,說
suat4,suat,刷
sue1,sue,衰
sue1,sue,𤸬
sue3,sùe,亗
sue3,sùe,岁
sue3,sùe,戍
sue3,sùe,説
sue3,sùe,率
sue3,sùe,帥
sue3,sùe,帨
sue3,sùe,捝
sue3,sùe,税
sue3,sùe,說
sue3,sùe,歲
sue3,sùe,歳
sue3,sùe,蜕
sue3,sùe,嵗
sue3,sùe,蛻
sue3,sùe,挩
sueh4,sueh,涮
sueh4,sueh,刷
sueh4,sueh,㕞
sueh4,sueh,唰
sueh4,sueh,説
sueh4,sueh,說
suh4,suh,欶
sui1,sui,睢
sui1,sui,衰
sui1,sui,甤
sui1,sui,蓑
sui1,sui,荽
sui1,sui,緌
sui1,sui,夊
sui1,sui,毸
sui1,sui,雖
sui1,sui,榱
sui2,súi,𧄜
sui2,súi,蘂
sui2,súi,嶲
sui2,súi,水
sui3,sùi,繐
sui3,sùi,説
sui3,sùi,帥
sui3,sùi,帨
sui3,sùi,捝
sui3,sùi,税
sui3,sùi,歲
sui3,sùi,歳
sui3,sùi,亗
sui3,sùi,岁
sui3,sùi,嵗
sui3,sùi,遂
sui3,sùi,晬
sui3,sùi,祟
sui3,sùi,睟
sui3,sùi,說
sui3,sùi,挩
sui5,sûi,挪
sui5,sûi,奞
sui5,sûi,垂
sui5,sûi,𠂹
sui5,sûi,倕
sui5,sûi,腄
sui5,sûi,陲
sui5,sûi,𩗰
sui5,sûi,脽
sui5,sûi,誰
sui5,sûi,嗺
sui5,sûi,浽
sui5,sûi,綏
sui5,sûi,隋
sui5,sûi,隨
sui5,sûi,厜
sui5,sûi,唯
sui6,sũi,篲
sui6,sũi,倕
sui6,sũi,遂
sui6,sũi,惴
sui6,sũi,瑞
sui6,sũi,睡
sui6,sũi,檖
sui6,sũi,澻
sui6,sũi,燧
sui6,sũi,璲
sui6,sũi,穟
sui6,sũi,邃
sui6,sũi,繸
sui6,sũi,襚
sui6,sũi,隧
sui6,sũi,𡑞
sui6,sũi,鐆
sui6,sũi,彗
sui7,sūi,彗
sui7,sūi,穗
sui7,sūi,𥝩
sun1,sun,孫
sun1,sun,搎
sun1,sun,猻
sun1,sun,蓀
sun1,sun,飧
sun1,sun,飱
sun1,sun,餐
sun1,sun,飡
sun2,sún,栒
sun2,sún,簨
sun2,sún,筍
sun2,sún,損
sun2,sún,𦠆
sun2,sún,榫
sun2,sún,㔼
sun3,sùn,孫
sun3,sùn,徇
sun3,sùn,殉
sun3,sùn,侚
sun3,sùn,狥
sun3,sùn,遜
sun3,sùn,愻
sun3,sùn,瞤
sun3,sùn,舜
sun3,sùn,蕣
sun3,sùn,橓
sun3,sùn,瞬
sun3,sùn,眴
sun3,sùn,瞚
sun3,sùn,巽
sun3,sùn,噀
sun3,sùn,潠
sun5,sûn,蟬
sun5,sûn,犉
sun5,sûn,循
sun5,sûn,揗
sun5,sûn,旬
sun5,sûn,峋
sun5,sûn,徇
sun5,sûn,恂
sun5,sûn,悛
sun5,sûn,洵
sun5,sûn,珣
sun5,sûn,荀
sun5,sûn,詢
sun5,sûn,郇
sun5,sûn,紃
sun5,sûn,馴
sun5,sûn,巡
sun5,sûn,廵
sun5,sûn,殉
sun5,sûn,侚
sun5,sûn,狥
sun5,sûn,湻
sun5,sûn,淳
sun5,sûn,焞
sun5,sûn,醇
sun5,sûn,䣩
sun5,sûn,鶉
sun5,sûn,漘
sun5,sûn,蓴
sun5,sûn,蒓
sun5,sûn,純
sun5,sûn,錞
sun6,sũn,順
sut4,sut,㤜
sut4,sut,屑
sut4,sut,𪍛
sut4,sut,賉
sut4,sut,唰
sut4,sut,帥
sut4,sut,戌
sut4,sut,珬
sut4,sut,恤
sut4,sut,䘏
sut4,sut,𠲌
sut4,sut,訹
sut4,sut,荗
sut4,sut,摔
sut4,sut,𪌯
sut4,sut,蟀
sut4,sut,窣
sut4,sut,卒
sut8,su̍t,噊
sut8,su̍t,遹
sut8,su̍t,馽
sut8,su̍t,術
sut8,su̍t,述
sut8,su̍t,沭
sut8,su̍t,秫
sṳ1,sṳ,螔
sṳ1,sṳ,厶
sṳ1,sṳ,䰄
sṳ1,sṳ,師
sṳ1,sṳ,獅
sṳ1,sṳ,偲
sṳ1,sṳ,私
sṳ1,sṳ,蒒
sṳ1,sṳ,司
sṳ1,sṳ,凘
sṳ1,sṳ,緦
sṳ1,sṳ,禠
sṳ1,sṳ,𢠹
sṳ1,sṳ,愢
sṳ1,sṳ,揌
sṳ1,sṳ,溮
sṳ1,sṳ,斯
sṳ1,sṳ,厮
sṳ1,sṳ,㒋
sṳ1,sṳ,廝
sṳ1,sṳ,撕
sṳ1,sṳ,澌
sṳ1,sṳ,燍
sṳ1,sṳ,思
sṳ1,sṳ,楒
sṳ1,sṳ,罳
sṳ1,sṳ,颸
sṳ1,sṳ,虒
sṳ1,sṳ,榹
sṳ1,sṳ,𣩠
sṳ2,sṳ́,史
sṳ2,sṳ́,使
sṳ2,sṳ́,死
sṳ2,sṳ́,兕
sṳ2,sṳ́,𤉡
sṳ3,sṳ̀,肂
sṳ3,sṳ̀,使
sṳ3,sṳ̀,呬
sṳ3,sṳ̀,笥
sṳ3,sṳ̀,四
sṳ3,sṳ̀,肆
sṳ3,sṳ̀,泗
sṳ3,sṳ̀,駟
sṳ3,sṳ̀,伺
sṳ3,sṳ̀,𨽸
sṳ3,sṳ̀,思
sṳ3,sṳ̀,𣩠
sṳ3,sṳ̀,賜
sṳ5,sṳ̂,時
sṳ5,sṳ̂,鰣
sṳ5,sṳ̂,辭
sṳ5,sṳ̂,辞
sṳ5,sṳ̂,辤
sṳ5,sṳ̂,塒
sṳ5,sṳ̂,榯
sṳ5,sṳ̂,嗣
sṳ5,sṳ̂,祠
sṳ5,sṳ̂,詞
sṳ6,sṳ̃,食
sṳ6,sṳ̃,飤
sṳ6,sṳ̃,枱
sṳ6,sṳ̃,鈶
sṳ6,sṳ̃,祀
sṳ6,sṳ̃,伺
sṳ6,sṳ̃,是
sṳ6,sṳ̃,嗣
sṳ6,sṳ̃,嶼
sṳ6,sṳ̃,𥜥
sṳ6,sṳ̃,諟
sṳ6,sṳ̃,𢨪
sṳ6,sṳ̃,戺
sṳ6,sṳ̃,事
sṳ6,sṳ̃,士
sṳ6,sṳ̃,仕
sṳ6,sṳ̃,飼
sṳ6,sṳ̃,俟
sṳ6,sṳ̃,竢
sṳ6,sṳ̃,涘
sṳ6,sṳ̃,汜
sṳ6,sṳ̃,耜
sṳ6,sṳ̃,似
sṳ6,sṳ̃,姒
sṳ6,sṳ̃,亊
sṳ7,sṳ̄,事
sṳ7,sṳ̄,亊
ta2,tá,打
ta3,tà,罩
ta5,tâ,禾
ta6,tã,大
ta7,tā,玳
ta7,tā,瑇
tah4,tah,搭
tah4,tah,褡
tah4,tah,瘩
tah4,tah,𡌩
tah4,tah,錔
tah4,tah,貼
tah8,ta̍h,𨃚
tah8,ta̍h,蹋
tah8,ta̍h,蹹
tah8,ta̍h,沓
tah8,ta̍h,㭼
tah8,ta̍h,𢃕
tah8,ta̍h,踏
tah8,ta̍h,鞜
tah8,ta̍h,𩎽
tah8,ta̍h,遝
tah8,ta̍h,㧺
tai2,tái,歹
tai2,tái,歺
tai2,tái,殆
tai2,tái,祋
tai3,tài,蠆
tai3,tài,岱
tai3,tài,貸
tai3,tài,黛
tai3,tài,帶
tai3,tài,𦄂
tai3,tài,蔕
tai3,tài,隶
tai3,tài,埭
tai3,tài,戴
tai3,tài,襶
tai3,tài,軑
tai3,tài,軚
tai3,tài,跢
tai3,tài,艜
tai3,tài,代
tai3,tài,祋
tai6,tãi,大
tai6,tãi,殆
tai6,tãi,逮
tai6,tãi,迨
tai6,tãi,靆
tai6,tãi,怠
tai6,tãi,𠷂
tai6,tãi,舵
tai7,tāi,帒
tak8,ta̍k,襗
tak8,ta̍k,逐
tak8,ta̍k,鐸
tak8,ta̍k,度
tak8,ta̍k,剫
tak8,ta̍k,𢜬
tak8,ta̍k,𧩧
tak8,ta̍k,凙
tak8,ta̍k,沰
tak8,ta̍k,毒
tam1,tam,䪴
tam1,tam,儋
tam1,tam,擔
tam1,tam,站
tam1,tam,耽
tam1,tam,躭
tam1,tam,眈
tam1,tam,酖
tam1,tam,耼
tam1,tam,䑙
tam1,tam,甔
tam1,tam,坍
tam1,tam,𣲕
tam1,tam,舚
tam2,tám,䪴
tam2,tám,䃫
tam2,tám,膽
tam2,tám,胆
tam2,tám,儋
tam2,tám,湛
tam2,tám,紞
tam2,tám,䒞
tam2,tám,啖
tam2,tám,啗
tam2,tám,噉
tam2,tám,倓
tam2,tám,髧
tam3,tàm,擔
tam5,tâm,蟫
tam6,tãm,賺
tam6,tãm,𧸖
tam6,tãm,憺
tam6,tãm,澹
tam6,tãm,淡
tam6,tãm,啖
tam6,tãm,啗
tam6,tãm,噉
tam6,tãm,贃
tam6,tãm,嗿
tam6,tãm,賧
tan1,tan,單
tan1,tan,单
tan1,tan,匰
tan1,tan,殫
tan1,tan,癉
tan1,tan,簞
tan1,tan,襌
tan1,tan,鄲
tan1,tan,丹
tan1,tan,単
tan2,tán,撣
tan2,tán,刐
tan3,tàn,呾
tan3,tàn,笪
tan3,tàn,旦
tan3,tàn,疸
tan3,tàn,鴠
tan5,tân,陳
tan6,tãn,澶
tan6,tãn,撣
tan6,tãn,僤
tan6,tãn,彈
tan6,tãn,憚
tan6,tãn,但
tan6,tãn,𠈰
tan6,tãn,誕
tan6,tãn,𧩙
tan6,tãn,蛋
tan6,tãn,蜑
tan6,tãn,第
tang1,tang,中
tang1,tang,當
tang1,tang,璫
tang1,tang,簹
tang1,tang,𦗴
tang1,tang,襠
tang1,tang,鐺
tang1,tang,𨎴
tang1,tang,冬
tang1,tang,東
tang1,tang,劏
tang2,táng,党
tang2,táng,黨
tang2,táng,攩
tang2,táng,讜
tang2,táng,欓
tang2,táng,董
tang2,táng,𣿅
tang3,tàng,當
tang3,tàng,擋
tang3,tàng,闣
tang3,tàng,瓽
tang5,tâng,衕
tang5,tâng,同
tang5,tâng,仝
tang5,tâng,筒
tang5,tâng,銅
tang5,tâng,童
tang6,tãng,愓
tang6,tãng,重
tang6,tãng,𨉢
tang6,tãng,檔
tang6,tãng,婸
tang6,tãng,盪
tang6,tãng,簜
tang6,tãng,蕩
tang6,tãng,宕
tang6,tãng,菪
tang6,tãng,璗
tang6,tãng,逿
tang7,tāng,洞
tann1,taⁿ,儋
tann1,taⁿ,擔
tann2,táⁿ,儋
tann2,táⁿ,䃫
tann2,táⁿ,膽
tann2,táⁿ,胆
tann2,táⁿ,薝
tann3,tàⁿ,擔
tann3,tàⁿ,担
tann3,tàⁿ,呾
tann6,tãⁿ,擲
tann6,tãⁿ,憺
tann6,tãⁿ,澹
tann6,tãⁿ,淡
tann6,tãⁿ,𪉧
tap4,tap,瘩
tap4,tap,𡌩
tap4,tap,蹹
tap4,tap,耷
tap4,tap,㿯
tap4,tap,荅
tap4,tap,匒
tap4,tap,嗒
tap4,tap,答
tap4,tap,剳
tap4,tap,𠉤
tap4,tap,𦧭
tap8,ta̍p,沓
tap8,ta̍p,㭼
tap8,ta̍p,𢃕
tap8,ta̍p,踏
tap8,ta̍p,鞜
tap8,ta̍p,𩎽
tap8,ta̍p,遝
tap8,ta̍p,凙
tap8,ta̍p,蹹
tap8,ta̍p,䶀
tap8,ta̍p,㧺
tap8,ta̍p,𩭣
tap8,ta̍p,嚃
tap8,ta̍p,䂿
tat4,tat,韃
tat4,tat,繨
tat4,tat,靼
tat8,ta̍t,值
tat8,ta̍t,薘
tat8,ta̍t,達
tat8,ta̍t,喥
tat8,ta̍t,踱
tat8,ta̍t,𪃒
tat8,ta̍t,𨅓
tau1,tau,啁
tau1,tau,侸
tau1,tau,裯
tau1,tau,忉
tau1,tau,舠
tau1,tau,魛
tau1,tau,兜
tau1,tau,㨮
tau1,tau,篼
tau1,tau,𥉝
tau1,tau,窬
tau1,tau,刀
tau2,táu,找
tau2,táu,島
tau2,táu,搗
tau2,táu,擣
tau2,táu,捯
tau2,táu,壔
tau2,táu,懤
tau2,táu,禱
tau2,táu,幬
tau2,táu,斗
tau2,táu,抖
tau2,táu,枓
tau2,táu,蚪
tau2,táu,陡
tau2,táu,阧
tau2,táu,紏
tau2,táu,倒
tau3,tàu,到
tau3,tàu,箌
tau3,tàu,道
tau3,tàu,倒
tau3,tàu,燾
tau3,tàu,鬥
tau3,tàu,鬭
tau3,tàu,鬪
tau3,tàu,鬦
tau3,tàu,酘
tau5,tâu,投
tau6,tãu,箌
tau6,tãu,道
tau6,tãu,導
tau6,tãu,衜
tau6,tãu,䆃
tau6,tãu,倒
tau6,tãu,稻
tau6,tãu,蹈
tau6,tãu,盜
tau6,tãu,盗
tau6,tãu,纛
tau7,tāu,豆
tau7,tāu,荳
tau7,tāu,讀
te5,tê,茶
teh4,teh,簀
tek4,tek,菂
tek4,tek,扚
tek4,tek,適
tek4,tek,擲
tek4,tek,𢫰
tek4,tek,躑
tek4,tek,竺
tek4,tek,竹
tek4,tek,淂
tek4,tek,德
tek4,tek,悳
tek4,tek,滴
tek4,tek,玓
tek4,tek,𦉹
tek4,tek,靮
tek4,tek,的
tek4,tek,嫡
tek4,tek,樀
tek4,tek,甋
tek4,tek,啇
tek4,tek,蹢
tek4,tek,豴
tek4,tek,鏑
tek4,tek,弔
tek4,tek,吊
tek4,tek,讁
tek4,tek,摘
tek4,tek,擿
tek4,tek,謫
tek8,te̍k,蔋
tek8,te̍k,蟄
tek8,te̍k,婥
tek8,te̍k,鹿
tek8,te̍k,弔
tek8,te̍k,翟
tek8,te̍k,軸
tek8,te̍k,馰
tek8,te̍k,狄
tek8,te̍k,敵
tek8,te̍k,荻
tek8,te̍k,籊
tek8,te̍k,鸐
tek8,te̍k,笛
tek8,te̍k,篴
tek8,te̍k,踧
tek8,te̍k,迪
tek8,te̍k,廸
tek8,te̍k,滌
tek8,te̍k,藋
tek8,te̍k,特
tek8,te̍k,犆
tek8,te̍k,蟘
tek8,te̍k,𧑰
tek8,te̍k,螣
tek8,te̍k,逷
tek8,te̍k,逖
tek8,te̍k,糴
tek8,te̍k,吊
tek8,te̍k,惕
tek8,te̍k,悐
teng1,teng,虰
teng1,teng,徵
teng1,teng,豋
teng1,teng,登
teng1,teng,燈
teng1,teng,灯
teng1,teng,鐙
teng1,teng,簦
teng1,teng,䔲
teng1,teng,𩞬
teng1,teng,䳾
teng1,teng,丁
teng1,teng,仃
teng1,teng,叮
teng1,teng,玎
teng1,teng,疔
teng1,teng,釘
teng1,teng,靪
teng1,teng,鼟
teng2,téng,等
teng2,téng,戥
teng2,téng,酊
teng2,téng,耵
teng2,téng,頂
teng2,téng,𩠑
teng2,téng,鼎
teng2,téng,𪔂
teng2,téng,𦽍
teng3,tèng,中
teng3,tèng,鐙
