puj,han,fanqie,zh_TW,source,page_num
lài,以,柳皆切,銀取息曰收以又廿四,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上去聲,148
lài,山,柳皆切,邊作有利無利,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上去聲,148
làm,口,柳甘切,口俗謂厲揉人,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,333
làm,南,柳甘切,蘇州屬大於時,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,334
làm,為,柳甘切,受與他相對 男 剛強為－柔順為,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,334
làm,女,柳甘切,－子又－爵,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,334
làm,伃,柳甘切,同上陽為,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,334
làm,蝴,柳甘切,蝶山多－木 嵐 山之霧也,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,334
làm,山,柳甘切,－,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,334
làm,濫,柳甘切,洪水橫流,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,336
làm,噎,柳甘切,病令也,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,336
làm,嫋,柳甘切,叟也,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,336
làu,溺,柳高切,木清白溺又,004_Tie_Siann_Tsap_Ngou_Im > （高）部上去聲,34
làu,支,柳高切,更支洑支,004_Tie_Siann_Tsap_Ngou_Im > （高）部上去聲,34
làu,開,柳高切,雞腸人的,004_Tie_Siann_Tsap_Ngou_Im > （高）部上去聲,34
làu,開,柳高切,同上俗游,004_Tie_Siann_Tsap_Ngou_Im > （高）部上去聲,34
làu,成,柳高切,曰熬成,004_Tie_Siann_Tsap_Ngou_Im > （高）部上去聲,34
làu,淖,柳高切,山兒淖和,004_Tie_Siann_Tsap_Ngou_Im > （高）部上去聲,34
làu,橇,柳高切,折此也推,004_Tie_Siann_Tsap_Ngou_Im > （高）部上去聲,34
làu,屆,柳高切,兩牙居曰,004_Tie_Siann_Tsap_Ngou_Im > （高）部上去聲,34
lâi,來,柳皆切,古往今來末,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,有,柳皆切,者后有,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,萊,柳皆切,草也荒,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,田,柳皆切,也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,驛,柳皆切,牝馬又馬,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,高,柳皆切,七尺也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,來,柳皆切,同去來辭又,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,事,柳皆切,曰將事,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,徠,柳皆切,答天動難,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,其,柳皆切,劳也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,徕,柳皆切,同上又,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,秣,柳皆切,小孝也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,梨,柳皆切,果名沙梨,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,峽,柳皆切,山名其,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,陽,柳皆切,多叁,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,149
lâi,賴,柳皆切,依賴記賴全賴又無賴湯子也 （求）,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,151
lâng,關,柳江切,關曲關阻關不便路阻日,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,瀾,柳江切,湧水遇風則起 波曰浪,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,欄,柳江切,欄橫橫欄曲欄傳欄,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,蘭,柳江切,香草也 桂芝蘭,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,幔,柳江切,衣與裳 邊曰幔,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,躙,柳江切,諭也 郎千又,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,閬,柳江切,高門也 苑又,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,狼,柳江切,狼虎狼財,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,娘,柳江切,螢娘又 名媳娘,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,浪,柳江切,滔浪水,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,難,柳江切,不易也 厭難甚難,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,龍,柳江切,罩也矣 龍鳥龍灯,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,聾,柳江切,耳不達 胱曰聾,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,龐,柳江切,竹塞龐本龐 橦容眾來曰龐,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,粮,柳江切,草也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,人,柳江切,為萬物之靈 三才之人,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,簡,柳江切,也矢袋,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,膿,柳江切,膿血疽潰 膿出矣,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,欄,柳江切,欄粧阻,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,襴,柳江切,衣衫也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,廊,柳江切,曰廊庭之兩無 也廂也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,零,柳江切,不成數曰零 零星零數,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,琅,柳江切,又髀也 琅邪邪名,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,葉,柳江切,養畜者 曰葉,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,囊,柳江切,囊索囊底曰囊 索囊有底曰囊 名媳囊,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,253
lâng,馮,柳江切,島行疾也又姓,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,254
lâng,又,柳江切,來也登也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,254
lâng,筒,柳江切,筒閭筒,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,254
lâng,金,柳江切,金玉金,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,254
lâu,老,柳高切,年高者曰 －－大,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,38
lâu,漏,柳高切,如水自上流下,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,40
lâu,曰,柳高切,－水－油－,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,40
lâu,告,柳高切,知客也,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,40
lâu,也,柳高切,－知客也－斷－達到以－此也 詰令－封紳－贈納－,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,40
lãng,弄,柳江切,玩弄弄五,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,256
lãng,浪,柳江切,波狂曰浪,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,256
lãng,水,柳江切,湧也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,256
lãng,侫,柳江切,愿惹,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,256
lãng,朗,柳江切,月朗明朗,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,256
lãng,先,柳江切,也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,256
lãng,帚,柳江切,男子之隂具,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,256
lãng,也,柳江切,厯音廉全,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,256
lãng,潮,柳江切,俗不抆之所 曰潮陳之潮,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,257
lãng,放,柳江切,走放生散,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,257
lãng,粉,柳江切,粉打粉推,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,257
lãng,枚,柳江切,枚师也枚谓,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,257
lãng,六,柳江切,數目又天下曰合,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
lãng,力,柳江切,彰力智力壓力,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
lãng,樂,柳江切,永樂喜樂長樂,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
lãng,陸,柳江切,數目兵六道,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
lèⁿ,坽,柳庚切,俗田之並形長者曰,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上去聲,225
lèⁿ,長,柳庚切,長又有東長西長,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上去聲,225
lê,把,柳家切,奚棹,004_Tie_Siann_Tsap_Ngou_Im > （家）部下平聲,25
lê,枇,柳家切,棹,004_Tie_Siann_Tsap_Ngou_Im > （家）部下平聲,25
lê,柿,柳家切,爾勾,004_Tie_Siann_Tsap_Ngou_Im > （家）部下平聲,25
lê,琶,柳家切,苔棹,004_Tie_Siann_Tsap_Ngou_Im > （家）部下平聲,25
lê,爬,柳家切,林也,004_Tie_Siann_Tsap_Ngou_Im > （家）部下平聲,25
lê,耙,柳家切,夫棹田,004_Tie_Siann_Tsap_Ngou_Im > （家）部下平聲,25
lì,例,柳基切,凡則新,004_Tie_Siann_Tsap_Ngou_Im > （基）部上去聲,101
lì,有,柳基切,俗曰,004_Tie_Siann_Tsap_Ngou_Im > （基）部上去聲,101
lì,吏,柳基切,所以治人者曰官曰官,004_Tie_Siann_Tsap_Ngou_Im > （基）部上去聲,101
lì,倒,柳基切,行不如此則曰,004_Tie_Siann_Tsap_Ngou_Im > （基）部上去聲,101
lì,裡,柳基切,鄙俗曰,004_Tie_Siann_Tsap_Ngou_Im > （基）部上去聲,101
lì,哩,柳基切,也語辭,004_Tie_Siann_Tsap_Ngou_Im > （基）部上去聲,101
lì,更,柳基切,同上,004_Tie_Siann_Tsap_Ngou_Im > （基）部上去聲,101
lî,离,柳基切,遠而去之曰 离五离,004_Tie_Siann_Tsap_Ngou_Im > （基）部下平聲,104
lî,黎,柳基切,黎民黎庶黎明黑髮之 民曰民夫府時時明,004_Tie_Siann_Tsap_Ngou_Im > （基）部下平聲,104
lî,狸,柳基切,狐狸善益 而多能,004_Tie_Siann_Tsap_Ngou_Im > （基）部下平聲,104
lî,麗,柳基切,又釋也曰分視也 高國名及東名彙也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下平聲,104
lî,貍,柳基切,狐貍皮可作衣也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下平聲,104
lî,离,柳基切,同上相离分离別离 竹离國 离束离,004_Tie_Siann_Tsap_Ngou_Im > （基）部下平聲,104
